Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Channel_25,Channel_26,Channel_27,Channel_28,Channel_29,Channel_30
-10868900.019527698,-12381766.434564767,-6649220.643601003,-6755102.307322835,-4215983.80199517,-6739999.742692829,-7920829.552345887,-6421933.393364563,-7174846.368314523,-7562638.932573073,-10376057.603255106,-7782703.319599884,-8508884.848485647,-7889580.857683249,-8066421.488783642,-10575338.010266583,-11368850.967074562,-10484082.600228667,-10428410.98268824,-18585004.577874385,-11930520.634244673,-4150691.0506151025,-11271480.529975522,-8490142.757904897,-3556789.658684008,-9545595.701834047,-10840425.507621814,-1790581.1657574107,-6921005.4239404015,-11714415.8376569
-10935581.800466849,-12421742.531836582,-6706951.932305311,-6824668.510991316,-4307059.92459334,-6804573.718698772,-7979604.404522667,-6489408.536789142,-7229943.443913619,-7653349.043672802,-10424676.094806317,-7852855.752567753,-8550463.674794547,-7971281.11194589,-8145345.144923929,-10636421.086209528,-11441120.626217414,-10552459.119236361,-10487069.641447183,-18652822.63925638,-12004476.270788746,-4247722.465636536,-11323383.130860884,-8535678.555852266,-3640723.933395919,-9646906.716738565,-10928751.321607595,-1953299.2505506815,-7014688.13648505,-11779191.604565714
-11000517.192616181,-12460014.420177631,-6763610.897509732,-6893009.246193529,-4397155.006548935,-6868019.901363405,-8037047.209605182,-6555686.7407626035,-7283828.96853279,-7742541.779909978,-10471688.6684077,-7921686.258764374,-8590669.694075271,-8051444.090583983,-8222876.486115747,-10695869.532400543,-11511540.906639013,-10619084.31683474,-10544036.31296654,-18717631.67113697,-12076407.89704821,-4343741.25408964,-11373514.37905543,-8579911.815802421,-3723736.3283473174,-9746361.082235059,-11015151.593490772,-2114835.6065612403,-7106905.507919215,-11842009.347965308
-11061632.390992906,-12494660.22290787,-6817282.952377725,-6958181.802727723,-4484400.757191955,-6928479.375928701,-8091455.251321761,-6619094.692894263,-7334818.598295359,-7828224.575847129,-10515165.86341413,-7987341.100329491,-8627902.161442796,-8128123.535385241,-8297093.807503253,-10751693.65107388,-11578054.458798539,-10682034.44725858,-10597251.583402155,-18777267.45532996,-12144145.693095159,-4436575.159132737,-11419785.95639176,-8620932.733341087,-3803921.4427085314,-9841892.440770522,-11097569.55454696,-2272835.019441169,-7195756.550463714,-11900519.638593346
-11119094.830540098,-12525745.00384756,-6868027.200136683,-7020339.20314342,-4568940.9866475,-6986099.58042868,-8142963.895170566,-6679783.386805915,-7383043.185990315,-7910567.017923118,-10555282.063794348,-8049981.778919832,-8662357.670778755,-8201473.515012051,-8368057.280413346,-10804077.55801425,-11640826.47053631,-10741472.297341455,-10646923.193040688,-18832069.83745454,-12208017.490180664,-4526471.511498385,-11462411.553684203,-8658977.40377041,-3881512.0558184916,-9933709.221026886,-11176213.992604444,-2427597.476925655,-7281489.52959214,-11955078.779079648
-11175092.412645163,-12555244.10670712,-6917798.454376974,-7081523.871821768,-4652733.1521347575,-7042836.9037631545,-8193369.653924918,-6739522.452806024,-7430279.357052303,-7991638.100330486,-10594094.299036412,-8111571.817744951,-8695773.535549523,-8273544.83559829,-8437729.27721931,-10855138.00228855,-11702026.996708922,-10799442.432759017,-10695253.92099655,-18884444.577279218,-12270414.342736695,-4615753.970766652,-11503628.056959009,-8696099.932698335,-3958543.680757012,-10024013.806887962,-11253281.2541897,-2581654.8421170376,-7366160.066397575,-12008281.910505125
-11230938.159970663,-12584434.63753832,-6967854.843320333,-7142957.938515163,-4736943.296857438,-7099862.564330817,-8243746.213278293,-6799356.957746852,-7477594.361784087,-8072632.446572229,-10632818.759230966,-8173265.3037113035,-8729126.562533803,-8345567.3818095345,-8507371.862128034,-10906129.443141295,-11762937.187016949,-10857162.316252675,-10743525.174223032,-18935691.827263188,-12332626.623916002,-4705736.251176203,-11544736.63651491,-8733448.054748155,-4036145.341244288,-10114078.720087035,-11330042.467906313,-2736396.0743167787,-7450896.21921203,-12061529.786155717
-11285272.446588794,-12612133.850725083,-7017057.095959699,-7203388.768161907,-4820384.362558734,-7155978.80307902,-8292978.342662638,-6858194.939360698,-7523892.959573074,-8152277.874710114,-10670161.754895866,-8233828.57197915,-8761297.635350304,-8416279.362310298,-8575831.391943302,-10955722.71026746,-11822195.664250884,-10913344.86067445,-10790344.734987775,-18984182.06948991,-12393069.520130396,-4794962.031948754,-11584323.319031281,-8769715.913472421,-4113045.174610056,-10202508.833028749,-11405099.612320364,-2890214.344725475,-7534377.671281953,-12113112.488784464
-11335837.113599429,-12636238.55651852,-7063361.583601311,-7260729.683076065,-4901072.127733381,-7209183.295740983,-8339223.860059871,-6914230.733573742,-7567355.716172763,-8228515.769194943,-10704009.841297533,-8291257.159011694,-8790540.269876093,-8483578.63556764,-8641045.508330714,-11001733.120009422,-11877588.483498026,-10965877.270168021,-10833468.322467318,-19027472.88782631,-12449351.881908255,-4881112.125585556,-11620108.804631583,-8802849.889676563,-4187236.0137869976,-10287063.487740489,-11476210.776969327,-3040611.160159216,-7614564.455524436,-12160447.503986074
-11382355.767111056,-12656404.655775586,-7106450.9732011,-7314739.989002275,-4978767.8483865475,-7259235.0514384955,-8382265.173086108,-6967249.43399802,-7607771.377499286,-8301111.0098572215,-10734130.516615327,-8345338.702390875,-8816713.967604257,-8547212.003322843,-8702677.12825525,-11043909.969994973,-11928859.046046874,-11014512.477970641,-10872671.493433505,-19065380.9231471,-12501322.340770036,-4963997.769501422,-11651866.41142811,-8832673.977423621,-4258554.219751447,-10367504.404480694,-11543136.86948795,-3187409.3114347733,-7691293.394073926,-12203388.431496866
-11427165.359084293,-12674781.370934868,-7148327.75077848,-7367525.876185403,-5055442.915302162,-7308159.421608393,-8423994.397870589,-7019090.444796988,-7646997.871456778,-8372175.025897687,-10762725.681353252,-8398129.062766302,-8841671.05369359,-8609324.847866192,-8762774.721998215,-11084526.237907048,-11978311.91523791,-11061452.504460199,-10910298.459969854,-19100652.060175095,-12551560.53671037,-5045960.07777669,-11681985.692952873,-8861335.915286575,-4329031.795199503,-10446168.864019636,-11608233.758992696,-3333121.765958965,-7766698.187200759,-12244705.079408068
-11471847.674262075,-12692880.312694985,-7190482.2032289365,-7420559.019214927,-5132515.266941627,-7357379.999701792,-8465701.672969792,-7071028.8919106955,-7686313.811385838,-8443151.160526413,-10791262.6914873,-8451011.935669947,-8866600.973363366,-8671398.138976002,-8822834.18670062,-11125098.149385907,-12027476.264978014,-11108158.389247855,-10947897.607156718,-19134893.846206773,-12601657.27679717,-5128602.430880584,-11712032.92211887,-8890256.536633136,-4400069.325511939,-10524599.899889974,-11673042.151173657,-3479452.4204668896,-7842172.071047544,-12286123.363974236
-11515416.41662868,-12709889.946991501,-7232099.817550849,-7472910.893878874,-5209087.669246576,-7406003.47717182,-8506571.815634793,-7122253.54896604,-7724913.073849803,-8513101.558230015,-10818795.981150446,-8503075.529145375,-8890677.234118521,-8732503.249921802,-8882040.072878653,-11164650.655441862,-12075387.50602454,-11153689.907369819,-10984441.584323253,-19166918.19737742,-12650418.049734218,-5210790.613650908,-11740970.11459531,-8918455.172442514,-4470679.172972854,-10601762.232141515,-11736533.983689534,-3625125.9702020534,-7916710.218536618,-12326341.768459477
-11555636.511335518,-12723765.506787466,-7271145.877040053,-7522488.88920263,-5283137.520608415,-7452009.733630689,-8544773.878666423,-7170949.998812216,-7760984.400936396,-8579949.137577206,-10843246.93876442,-8552327.429753061,-8912164.234273143,-8790541.212827485,-8938351.348516006,-11201026.804272484,-12119868.129523559,-11195976.970259324,-11017703.8715124,-19194345.814136192,-12695460.68126115,-5290159.736692739,-11766552.818162136,-8943863.234665364,-4538798.530418079,-10675421.833040398,-11796484.268503875,-3767565.11062384,-7988247.214549409,-12362776.932631485
-11591999.985301774,-12733956.108160056,-7307069.027689828,-7568815.178766334,-5354207.244395993,-7494945.551174429,-8579900.347147103,-7216714.531763146,-7794124.917148687,-8643252.433804736,-10864173.64262394,-8598338.810221605,-8930729.899646545,-8845035.011354214,-8991212.910142798,-11233753.011394287,-12160414.394277042,-11234573.255784154,-11047221.28138886,-19216786.41435532,-12736384.774000071,-5366242.89422156,-11788318.242045311,-8966082.738504292,-4604027.69816013,-10745114.529085176,-11852431.573886013,-3906288.657612388,-8056403.18014689,-12395001.041512366
-11626416.270440364,-12742162.331215639,-7341548.860508321,-7613670.0722555155,-5424006.015436053,-7536526.640783175,-8613514.453341069,-7261091.363872081,-7825880.495528804,-8704810.779194348,-10883358.035865694,-8642819.434910484,-8947903.002816025,-8897774.915663924,-9042309.044026563,-11264679.801446054,-12198898.198717149,-11271248.328777388,-11074926.345742464,-19236385.67949366,-12775320.737831201,-5441089.928281551,-11808215.963811658,-8986918.287130417,-4668153.283852114,-10812773.876573319,-11906305.138974132,-4043548.9723320436,-8122991.288132434,-12425327.20643138
-11660695.182598284,-12750096.524582705,-7376275.24098643,-7658740.46697625,-5494138.82131285,-7578361.564850446,-8647086.89202057,-7305530.606194419,-7857705.153876989,-8766269.7105523,-10902464.089099066,-8687357.984623749,-8965061.63369667,-8950455.351240123,-9093338.361823978,-11295548.314177735,-12237104.76305591,-11307662.314128168,-11102605.947603827,-19255012.56469517,-12814123.827423442,-5516557.335731963,-11828044.052772518,-9008000.239709614,-4732786.336312737,-10880179.601457855,-11959880.999552742,-4181341.6136753326,-8189622.083640616,-12455767.143248009
-11694161.530562282,-12757227.741795383,-7410712.7912838785,-7703390.321281966,-5563989.292322411,-7619837.1728896005,-8680060.224368438,-7349477.095028968,-7889049.6990692215,-8826955.120438935,-10920860.421958676,-8731322.998210844,-8981619.16505211,-9002439.7807407,-9143765.079694428,-11325689.784489803,-12274361.410979288,-11343188.551518876,-11129544.05558831,-19271808.654701468,-12851926.05484737,-5591842.990680503,-11847084.869609725,-9028642.608186211,-4797234.309113537,-10946605.772331523,-12012437.50249471,-4318735.500852305,-8255577.521939124,-12485380.260969015
-11724389.0453502,-12761311.469057227,-7442712.024701792,-7745397.398099915,-5631464.848846058,-7658831.5003195,-8710466.374826478,-7391005.346337416,-7917982.037517022,-8884662.697226437,-10936292.96579394,-8772575.424858768,-8995678.869027982,-9051484.058291687,-9191405.121340886,-11352751.687170856,-12308269.76427909,-11375572.421136279,-11153315.10661095,-19284060.613513526,-12886108.690291619,-5664472.15776049,-11862893.58512912,-9046615.249883408,-4859342.735529838,-11009632.611582922,-12061545.875832811,-4453055.992392633,-8318644.524892061,-12511347.066312486
-11750532.419804508,-12761502.287070313,-7471429.165302586,-7783968.505921701,-5695796.620074876,-7694582.8519247,-8737613.47102903,-7429433.732708966,-7943818.18697954,-8938622.029944448,-10947983.986368919,-8810379.883855717,-9006644.893531527,-9096792.542246075,-9235405.411799954,-11375939.470003683,-12338020.455380153,-11404030.508289348,-11173116.271606129,-19291006.091077186,-12915903.506761178,-5733619.585017053,-11874664.131517481,-9061189.419123624,-4918379.956745007,-11068450.79921413,-12106404.133482615,-4583433.666192124,-8378114.619804274,-12532838.056390028
-11774304.898949472,-12759321.258065764,-7498356.08778681,-7820698.580462016,-5758491.781399936,-7728608.801580182,-8762902.735815963,-7466140.8742425125,-7967938.061466181,-8990399.603442658,-10957546.910756525,-8846272.412033282,-9015904.795811284,-9139966.995140787,-9277263.954458617,-11396930.2598773,-12365296.63148711,-11430167.15684148,-11190695.612201987,-19294611.01714145,-12943251.94993732,-5801128.742214794,-11884158.688855557,-9074001.28801,-4975954.02372851,-11124797.83660632,-12148751.547294507,-4711886.644398858,-8435625.045447364,-12551964.275477564
-11797881.242438063,-12756829.675826728,-7525452.46084503,-7857570.5737527395,-5821426.171438165,-7762817.065083338,-8788106.460719146,-7502848.6643965915,-7992082.398029903,-9041994.641410178,-10967008.75661049,-8882151.717682602,-9025125.100445759,-9183020.669881778,-9318978.187222281,-11417805.848606942,-12392211.917277494,-11456011.692129098,-11208199.449051196,-19297252.450504515,-12970420.075809497,-5869141.746730545,-11893548.402582284,-9087018.508981459,-5033952.229030879,-11180817.037924446,-12190739.589692824,-4840701.904903993,-8493111.193744466,-12571164.117626315
-11820917.302007468,-12753802.34300602,-7552485.078718217,-7894254.901384441,-5884287.327650771,-7796896.989631022,-8812939.177008575,-7539264.58810754,-8015973.742123264,-9093120.474084236,-10976033.074363934,-8917680.75075437,-9033974.267567588,-9225626.176837478,-9360314.702045726,-11438198.959320279,-12418427.869042471,-11481227.881461179,-11225240.010392856,-19298421.683389224,-12996887.68921263,-5937195.805386843,-11902442.401664225,-9099857.77752706,-5091982.2762377625,-11236113.880722895,-12231973.54793205,-4969327.501890405,-8550158.97974289,-12589871.333690273
-11841205.080477875,-12748244.122068124,-7577467.8626275705,-7928679.954777888,-5945080.921223021,-7828858.029635854,-8835584.34781754,-7573592.581661679,-8037817.204520756,-9141707.2116254,-10982551.926272057,-8950882.139651878,-9040716.738611575,-9265706.859080203,-9399279.350431396,-11455978.353794688,-12441819.060531896,-11503754.673145967,-11239600.605488803,-19295728.71277614,-13020258.538534768,-6002938.991607178,-11908611.121146576,-9110444.414075188,-5147974.741782167,-11288468.430727387,-12270243.370021472,-5095186.524493746,-8604696.898442926,-12605483.502670497
-11857616.679363135,-12739052.138501184,-7599301.058453454,-7959788.1866996875,-6002780.903442648,-7857683.834327582,-8855116.41381305,-7604926.776575858,-8056694.369683955,-9186634.28844604,-10985521.451765917,-8980764.727268545,-9044528.166874541,-9302204.589952916,-9434767.059660247,-11470088.883114293,-12461284.710394591,-11522549.47241331,-11250193.0229475,-19288104.509249825,-13039454.24091833,-6065248.002325737,-11910963.306654489,-9117778.868987827,-5200931.246874833,-11336789.727364998,-12304469.075306283,-5217083.069783598,-8655750.202350833,-12616832.12196622
-11871617.94006529,-12727500.783797005,-7619241.650625914,-7988949.172690776,-6058698.882656123,-7884689.545693609,-8872735.642606864,-7634465.672274661,-8073792.055342905,-9229255.96014744,-10986327.623345936,-9008644.638184285,-9046603.736691603,-9336497.75193851,-9468038.92154647,-11481963.723947883,-12478230.366204504,-11538989.941727757,-11258517.662287248,-19277249.326711677,-13056160.543626504,-6125719.0144566335,-11911011.966053132,-9123272.136505373,-5252249.621951377,-11382574.491554234,-12336145.469239302,-5336779.730749745,-8704739.52204206,-12625750.624423891
-11885337.667035831,-12715572.576421421,-7639247.284253693,-8018148.969145735,-6114742.520582443,-7911779.954120581,-8890186.415444762,-7663925.045639793,-8090836.818202864,-9271629.42213858,-10986964.39467297,-9036407.354101108,-9048584.465047462,-9370582.046182673,-9501060.843620926,-11493636.487603666,-12494741.384137703,-11555061.995430067,-11266684.566253873,-19265406.466314767,-13072606.696587246,-6186553.36355614,-11910885.499718243,-9128882.605891764,-5303868.1197704235,-11427931.442240948,-12367372.31958581,-5456651.944047138,-8753601.699504921,-12634660.771472134
-11898761.001833728,-12703349.196696881,-7659390.357415099,-8047366.5174763445,-6170886.624063651,-7938933.541288791,-8907462.039152646,-7693267.897750631,-8107820.579184054,-9313766.299601963,-10987404.294761771,-9064016.430750854,-9050396.58557959,-9404437.128751637,-9533906.964855144,-11505061.28677387,-12510817.10184358,-11570738.374281604,-11274634.164600907,-19252422.394995414,-13088628.376972234,-6247641.178484554,-11910526.88571663,-9134534.156816982,-5355699.8746875245,-11472797.747617098,-12398087.267210074,-5576534.171848195,-8802231.393820724,-12643383.150818959
-11909768.844793057,-12688925.713303383,-7677774.688317217,-8074616.753157915,-6225217.164085271,-7964247.07107415,-8922828.412469467,-7720770.221425739,-8123026.902891153,-9353632.032401502,-10985658.606258312,-9089570.99741016,-9050367.582197914,-9436072.00235946,-9564674.16155914,-11514190.408843754,-12524376.123324523,-11584037.62712594,-11280236.768823672,-19235984.566848923,-13101904.207754942,-6306707.531397042,-11907791.861157823,-9138229.845747938,-5405750.104021349,-11515037.179816023,-12426162.919305123,-5693933.9799549645,-8848627.715512333,-12649396.7767171
-11916688.467506599,-12670656.066141427,-7692882.739004187,-8098407.794685493,-6276338.246480807,-7986284.460916764,-8934929.280758515,-7745140.116113106,-8135131.86232095,-9389679.644812655,-10980178.956994941,-9111627.937319871,-9047245.292059978,-9463963.65362611,-9591796.928977093,-11519432.997679856,-12533760.404185724,-11593404.106015574,-11281867.854691816,-19214265.4417462,-13110746.453704178,-6362196.721911836,-11901028.68508011,-9138502.913182355,-5452650.122945708,-11553023.760620091,-12449956.895974452,-5807217.2048183475,-8891359.97450437,-12650904.78511033
-11920794.158478359,-12649656.353973852,-7705765.530629149,-8119898.065223439,-6325335.220408467,-8006154.513968093,-8944795.111933613,-7767392.099596326,-8145149.962303968,-9423100.482432453,-10972178.625622844,-9131319.564939555,-9042080.678008523,-9489286.721160037,-9616336.719128849,-11522036.526123472,-12540233.3490035,-11600040.497424822,-11280834.881323423,-19188827.910874642,-13116650.059918838,-6415452.844233855,-11891560.033623604,-9136586.566760004,-5497577.5556248985,-11588052.145675428,-12470776.171067279,-5917836.114757101,-8931655.568088742,-12649524.864973407
-11924411.319543757,-12628092.973193314,-7718522.533585472,-8141231.701229438,-6374249.369903446,-8025911.881947269,-8954321.680488512,-7789380.107563351,-8154947.029201005,-9456054.95309425,-10963823.809001874,-9150698.072583122,-9036677.881344317,-9514207.573925573,-9640419.695792262,-11524235.346126879,-12546078.084097732,-11606109.502879716,-11279450.95718959,-19162208.40638318,-13122084.72660782,-6468850.39109117,-11881726.756554281,-9134614.352404466,-5542619.352925805,-11622438.273051582,-12490938.085592523,-6028360.971255413,-8971635.842771532,-12647928.46439435
-11927953.567431161,-12606446.393300802,-7731587.723218308,-8162767.004858567,-6423411.000100307,-8045903.989896303,-8963839.12960383,-7811413.078177142,-8164842.276100518,-9488881.606011862,-10955475.782321813,-9170092.84937341,-9031298.638072228,-9539098.131439334,-9664499.795901466,-11526405.65688311,-12551696.339348586,-11611978.635138977,-11278085.746225983,-19134765.49228297,-13127351.212433819,-6522685.363474936,-11871913.404475743,-9132882.702228062,-5588034.389315878,-11656547.927508408,-12510814.74953067,-6139071.62780834,-9011570.712829506,-12646429.908602111
-11929436.320965473,-12582943.44728896,-7743196.353184518,-8182643.703388486,-6471031.85391393,-8064350.430478601,-8971728.510781687,-7831882.832720649,-8173236.853283317,-9519737.871670464,-10945275.528442618,-9187721.371471269,-9024363.521027396,-9562091.632823283,-9686804.2625055,-11526624.539899876,-12555148.80095112,-11615794.078389151,-11274733.211465295,-19104305.944154557,-13130249.756586293,-6574815.103450183,-11860097.640271738,-9129511.089155586,-5631939.460383642,-11688368.792237485,-12528401.3929144,-6247601.859591452,-9049566.0568935,-12642634.794577183
-11927214.901121847,-12556026.670436949,-7751795.56435316,-8199322.1902936,-6515630.000573446,-8079773.788409571,-8976648.700017257,-7849463.463325634,-8178805.827928355,-9547129.316136016,-10931712.35057666,-9202132.065089554,-9014627.464938536,-9581644.723060008,-9705771.56119717,-11523321.75329158,-12554838.607074477,-11616047.178688284,-11267771.672515621,-19069168.963017173,-13129113.2682487,-6623550.819779465,-11844641.26362886,-9123014.667928223,-5672850.28518082,-11716280.62430071,-12542083.530586943,-6352126.308742495,-9084153.697116848,-12634731.087346284
-11922178.274107216,-12526437.597814986,-7758111.472796069,-8213630.873361654,-6557993.382758101,-8092963.4064195985,-8979320.458413765,-7864874.4917898495,-8182260.0580011485,-9571875.924537567,-10915636.84377252,-9214131.759195425,-9002841.928552696,-9598594.564461028,-9722131.97962238,-11517369.825562108,-12551632.873519026,-11613584.246380828,-11258129.195581315,-19030458.350754965,-13125030.533597955,-6669891.919262504,-11826481.985106163,-9114276.579809746,-5711644.2607376855,-11741211.8619227,-12552789.986213833,-6453773.181380619,-9116239.20237957,-12623910.541388543
-11916592.447025549,-12496259.010393357,-7764204.336425684,-8227685.3435657285,-6600146.747468641,-8105945.499744515,-8981595.229127225,-7879942.119842334,-8185428.061339787,-9596051.624574386,-10899153.638710612,-9225733.318591148,-8990779.738160871,-9615068.252293447,-9737955.7014453,-11510945.793160584,-12547741.219281778,-11610501.666126516,-11248076.414374942,-18990617.21614249,-13120425.60247088,-6716208.593496251,-11807917.198168425,-9105399.632351367,-5750409.238024257,-11765428.886241565,-12562784.456236184,-6555121.425496619,-9147915.543270968,-12612812.150896376
-11911125.377600247,-12466182.158558736,-7770753.732209965,-8242103.071847722,-6642683.124083033,-8119316.88172544,-8984017.026950158,-7895199.1379231885,-8188845.685128942,-9620263.863958295,-10882866.43626534,-9237505.462675618,-8978907.998490326,-9631685.341045264,-9753924.336352129,-11504679.537583584,-12543834.59982583,-11607399.260874335,-11238241.08810144,-18950233.459994804,-13115874.325066425,-6763119.8163749855,-11789586.315178478,-9096945.108712723,-5789691.101965707,-11789554.70495711,-12572690.191137992,-6656787.8666631505,-9179709.910388438,-12602051.885292003
-11903975.192810103,-12434609.530351419,-7776165.366976747,-8255190.502445908,-6683973.49734993,-8131454.985262356,-8985108.262871947,-7909178.8379521305,-8191051.664203954,-9642848.144580677,-10865096.165449465,-9247822.783449776,-8965778.240594082,-9646745.690078832,-9768435.687293634,-11496827.64316918,-12538152.989945814,-11602603.692002786,-11226789.348823879,-18907290.06792491,-13109355.312368264,-6808673.122651054,-11769631.605328323,-9087195.363418462,-5827769.216845374,-11811751.46054947,-12580675.285434738,-6756613.880910495,-9209891.537787866,-12589426.524846345
-11893177.903128462,-12399692.37062352,-7778635.117600091,-8265132.634723233,-6722274.860954076,-8140609.965607801,-8983276.76772637,-7920301.571284378,-8190477.877039935,-9662002.782615285,-10844025.740695296,-9254957.026207093,-8949888.388038326,-9658419.412508534,-9779663.779336674,-11485494.263012707,-12528730.80004558,-11594300.314045994,-11211784.942237822,-18859718.070959475,-13098839.583376875,-6850871.999325234,-11746086.211760884,-9074367.783942932,-5862893.508660583,-11830079.162858052,-12584798.042114466,-6852467.715546163,-9236702.116518568,-12572755.028797004
-11879198.456946714,-12361764.22206486,-7778530.007781939,-8272390.921297045,-6758034.611816369,-8147217.77900565,-8978914.297268005,-7928963.727035711,-8187514.740725094,-9678175.763429733,-10820096.67736834,-9259355.658724863,-8931669.111149779,-9667163.490946738,-9787962.605898323,-11471137.646984056,-12516011.918657655,-11582920.856174812,-11193746.85416308,-18808118.17108343,-13084965.2446761,-6890316.743776141,-11719480.092138214,-9058974.534651414,-5895600.13494044,-11845053.381638944,-12585566.905986967,-6945044.8999173995,-9260674.95069311,-12552753.517473701
-11864236.54764486,-12322828.056934698,-7777845.428885793,-8279029.1814494,-6793230.359318479,-8153258.542930296,-8973811.502726197,-7936949.793162402,-8183933.693613548,-9693397.150369959,-10795365.623735026,-9262977.123636281,-8912857.638306234,-9675043.243136225,-9795319.308164977,-11455890.720623614,-12502182.178317102,-11570500.033247042,-11174890.582716022,-18754854.73418078,-13070104.170952506,-6929347.461415972,-11692059.361324377,-9043085.807228548,-5927943.777907134,-11858867.444230916,-12585174.396345185,-7036861.009431952,-9283850.460845757,-12532004.791900929
-11849544.229156287,-12284139.393514076,-7777722.212993183,-8286148.469938311,-6828896.499446868,-8159796.048100176,-8968970.739184137,-7945228.810076786,-8180712.469774366,-9708789.870431017,-10770989.095565444,-9266882.666780496,-8894363.861539748,-9683195.389959497,-9802925.060606945,-11440947.918251881,-12488496.488531463,-11558209.85032586,-11156406.50198097,-18701281.08005922,-13055472.789851619,-6969086.148973292,-11665033.010845108,-9027752.901023787,-5960897.898751998,-11872728.254231736,-12584841.044944389,-7129091.708796286,-9307264.310519818,-12511783.41723645
-11833522.724293863,-12244304.901790088,-7776771.988452864,-8292249.103354778,-6863587.109699975,-8165391.326621285,-8963092.809653355,-7952495.713855814,-8176569.934127068,-9722876.389843412,-10745472.897389274,-9269630.30722223,-8874887.543180978,-9690114.506378684,-9809384.69955341,-11424743.795878118,-12473364.101726903,-11544563.308560887,-11136655.537140686,-18645582.421132214,-13039249.202072574,-7007772.099132812,-11636748.984603949,-9011428.325426055,-5992912.398651117,-11884995.805539679,-12582930.932227092,-7219795.255439073,-9329356.484458847,-12490114.338506762
-11814141.898639655,-12201435.765926715,-7773113.368889398,-8295429.823083729,-6895469.859018,-8168218.334802657,-8954520.00787218,-7957104.6555429045,-8169864.090952848,-9733766.067360057,-10716920.784976063,-9269417.306046963,-8852871.517458912,-9693895.666818133,-9812810.279589035,-11405324.255636122,-12454793.839684406,-11527672.565634564,-11113629.805093937,-18585653.056349665,-13019318.256239291,-7043285.513365329,-11605180.874186462,-8992255.190951973,-6022133.50834042,-11893661.597737031,-12577443.607158437,-7306676.7874031225,-9348282.538134284,-12464706.213357225
-11791657.095795132,-12155678.16895597,-7766882.888131573,-8295925.466746297,-6924764.155528583,-8168499.862816763,-8943447.762495397,-7959271.610386518,-8160782.094238836,-9741671.287141865,-10685579.930859318,-9266487.366274728,-8828585.55264669,-9694778.216014512,-9813339.649324188,-11382963.836499536,-12433060.917296967,-11507780.048459869,-11087638.625530882,-18521927.52549712,-12996101.286274698,-7075970.901922357,-11570636.358391693,-8970555.091008995,-6048878.147800615,-11899031.656355029,-12568687.915366108,-7390138.938285782,-9364382.910548642,-12436016.71923476
-11768286.063678226,-12109040.327426119,-7760066.217868791,-8295806.476909951,-6953450.793890847,-8168218.3186663445,-8931683.614674658,-7960793.581262271,-8151110.276985152,-9748665.050713947,-10653534.394459294,-9262821.504921328,-8803778.49685104,-9694841.972266521,-9812966.474092415,-11359808.954673273,-12410346.93355385,-11486957.175067909,-11060910.05984234,-18456835.877943,-12972013.39489197,-7108174.911553088,-11535364.75290554,-8948406.083461134,-6075206.688515903,-11903332.142392352,-12558884.932890618,-7472744.009922264,-9379735.560581565,-12406666.927648606
-11745286.177065087,-12062751.30511313,-7753876.144010002,-8296244.935950014,-6982653.618100384,-8168499.093041998,-8920271.408195505,-7962671.901249383,-8141883.627523272,-9755935.635555375,-10621951.256746946,-9259519.488129094,-8779374.178822655,-9695264.407390347,-9812908.559622532,-11337045.525377717,-12387860.446532236,-11466367.83168902,-11034655.719302848,-18391615.98180677,-12948279.516402531,-7141139.364473828,-11500598.292101258,-8926897.091385568,-6102191.637269467,-11907773.255496372,-12549242.397577928,-7555812.582462646,-9395406.285609443,-12377984.166439475
-11721314.395225525,-12015658.963491686,-7747162.519757717,-8295979.435145006,-7011162.638135,-8168136.817133115,-8908119.69816713,-7963806.327367714,-8132023.079968506,-9762216.497456007,-10589557.730506938,-9255356.588041604,-8754269.200713778,-9694779.427084882,-9812010.807216402,-11313356.36905599,-12364267.121647855,-11444748.153707787,-11007492.49248814,-18324713.228128437,-12923337.76533321,-7173374.180123164,-11464947.386192523,-8904707.889393957,-6128512.843169827,-11910967.822121354,-12538379.630544415,-7637678.196023104,-9410056.30374573,-12348267.778348388
-11694225.875671815,-11965780.192966899,-7737951.667615461,-8292999.54515582,-7037037.95587147,-8165197.486397811,-8893462.264463298,-7962460.780120238,-8119778.97278307,-9765493.883223327,-10554352.94986334,-9248423.217670705,-8726810.340527816,-9691370.216068646,-9808291.58731514,-11286680.003779802,-12337474.573994838,-11420104.42045751,-10977294.478144232,-18253875.686270956,-12894929.616272084,-7202632.666706461,-11426258.986562522,-8879874.48581733,-6152212.639334887,-11910786.485492595,-12524175.677035518,-7715899.059076357,-9421730.366578083,-12315068.818435036
